track_id,duration,tempo,loudness,key,mode,time_signature,danceability,energy,key_confidence,mode_confidence,time_signature_confidence,end_of_fade_in,start_of_fade_out,song_hotttnesss,artist_hotttnesss,artist_familiarity,year
TRAKMGY128F4269E37,131.81342,87.653,-11.011,6,0,4,0.0,0.0,0.0,0.0,0.067,2.56,126.229,,0.43816822618224227,0.6104277251451776,1996
TRAKMHH128F4276D73,37.642,172.279,-15.329,1,1,1,0.0,0.0,0.573,0.611,0.767,0.0,37.642,,0.5720278536807922,0.8229085341315785,
TRAKMIX128F931D3EC,277.18485,125.506,-6.954,0,1,4,0.0,0.0,0.679,0.541,0.799,1.145,256.43,,0.3270127926987286,0.39632710921633696,
TRAKMLM128F14932B0,215.82322,133.624,-9.767,9,1,4,0.0,0.0,0.638,0.498,0.0,0.189,212.474,0.5996603576264808,0.45694055844157816,0.6657283364248289,1992
TRAKMMY12903CC9018,308.81914,164.137,-5.028,8,1,4,0.0,0.0,0.497,0.491,0.354,0.0,306.358,0.21508031850922793,0.0,0.48454620452081215,
TRAKMNY128EF3662A0,241.42322,187.926,-14.803,2,1,3,0.0,0.0,0.484,0.642,0.057,0.162,229.343,,0.2773236480092531,0.3878914584606632,
TRAKMUG128F9328F8B,192.15628,87.062,-10.688,3,1,3,0.0,0.0,0.535,0.484,0.481,0.229,186.143,,0.3135007553703385,0.5380854990409109,
TRAKMUO128F4215890,263.81016,141.22,-7.06,9,1,4,0.0,0.0,0.93,0.756,0.0,3.907,255.28,0.46818107091845745,0.7490624061123873,0.8273572600540108,1995
TRAKMXB12903CC67B2,245.81179,160.015,-13.053,1,1,4,0.0,0.0,0.616,0.656,0.605,0.199,239.351,0.0,0.544446276903691,0.669500125220809,
TRAKMYR128F4281FAA,202.86649,171.876,-15.202,2,0,1,0.0,0.0,0.318,0.452,0.365,4.981,199.494,0.4471357962861778,0.3228824899542305,0.4131658615193439,1990
TRAKNBO128F428D8A6,116.29669,122.693,-18.206,9,1,4,0.0,0.0,0.552,0.572,0.433,0.438,110.806,0.0,0.35312499004640036,0.515847654169403,
TRAKNBW128F4249FD8,286.9024,119.38,-4.907,11,1,4,0.0,0.0,0.701,0.511,0.71,4.818,276.614,0.536032111708468,0.3593247265042633,0.5578751684218033,1981
TRAKNDG128F428A228,146.33751,141.553,-13.232,10,1,4,0.0,0.0,0.694,0.555,0.797,0.38,140.69,,0.36526089322010724,0.49679462785104384,2001
TRAKNJM128F9310D67,66.0371,110.499,-5.3,5,0,1,0.0,0.0,0.163,0.459,0.0,0.316,58.973,,0.2933211251884678,0.30367550828922424,
TRAKNLE128F42A7F9E,254.85016,174.96,-17.604,9,1,4,0.0,0.0,0.558,0.527,0.089,0.0,251.362,0.2028318912578596,0.19119399348566748,0.32412862831801836,1971
TRAKNOK128F4251A06,288.67873,108.533,-11.603,4,1,3,0.0,0.0,0.809,0.317,0.828,0.415,276.77,,0.22428366322924728,0.23183750348947407,
TRAKNPA128F4238BCC,295.02649,180.191,-11.878,2,0,3,0.0,0.0,0.506,0.495,0.433,0.336,280.944,0.26586104921065007,0.3117577826711486,0.5028669277542902,2006
TRAKNRH12903CA189C,193.56689,163.957,-7.303,9,0,4,0.0,0.0,0.467,0.403,0.294,0.207,187.368,0.24390466835385802,0.31221343735810453,0.4533504433363325,
TRAKNRO128C7196883,231.07873,89.478,-5.179,2,1,4,0.0,0.0,0.0,0.0,0.883,2.566,217.792,,0.6021154546672973,0.8338938078525133,2003
TRAKOAK128F4248629,171.2322,181.747,-3.326,1,1,1,0.0,0.0,0.432,0.444,0.867,1.007,162.737,0.0,0.3168188588823985,0.48735303754404324,
TRAKOBG128F9344340,152.42404,113.726,-26.045,2,1,4,0.0,0.0,0.724,0.707,1.0,0.0,145.775,,0.3517177511209014,0.551502069088444,1990
TRAKOEB128F1478783,214.88281,109.45,-4.504,8,1,3,0.0,0.0,0.3,0.442,0.756,0.438,208.086,0.774014062267062,0.6250804809743595,0.8470816882436729,2006
TRAKOLG128F427541A,355.94404,83.914,-4.701,0,0,4,0.0,0.0,0.591,0.484,0.583,0.0,338.35,0.46961928681004506,0.3196193756151249,0.541122639292241,2006
TRAKOLY128F4280217,243.722,121.117,-10.613,3,1,4,0.0,0.0,0.142,0.469,0.298,3.303,231.642,0.26695518627553855,0.3976406367930719,0.411875463168056,1977
TRAKOMW128F428A81A,213.91628,98.991,-4.934,4,1,4,0.0,0.0,0.119,0.388,0.399,0.0,207.557,0.4996648621311711,0.35416895482890376,0.4986768303970954,
TRAKOPE128F421CE6A,148.40118,91.637,-9.38,7,1,3,0.0,0.0,0.767,0.782,0.615,2.032,140.858,,0.4685114664763634,0.656727793198889,1995
TRAKOPW12903CE434B,249.5473,150.982,-5.282,8,1,4,0.0,0.0,0.537,0.455,0.698,0.0,243.879,,0.37929493531757236,0.5995291858248561,
TRAKORU12903CEDC22,352.93995,131.877,-12.982,2,0,1,0.0,0.0,0.844,0.594,0.947,0.0,339.18,,0.3057340310842137,0.5374253114214363,2004
TRAKORW128F1484DF0,10.34404,61.878,-32.742,10,1,7,0.0,0.0,0.007,0.318,0.317,0.0,10.344,0.25055171998902936,0.5682014218067547,0.8816947313074415,1993
TRAKOUK12903C9B83A,242.85995,124.285,-4.938,8,1,4,0.0,0.0,0.557,0.528,0.765,0.0,238.794,0.4348380902608562,0.4582931856704675,0.7698964149590606,2008
TRAKOWI12903D04402,108.35546,129.113,-30.893,2,1,4,0.0,0.0,0.0,0.0,0.393,4.249,96.015,0.3775316449767025,0.4453218782746221,0.6113815948790435,2007
TRAKOWP128F42988F8,299.49342,99.973,-7.414,5,0,4,0.0,0.0,0.082,0.351,0.397,3.454,290.714,0.5447509131829931,0.49638114568159253,0.6649243624441277,1988
TRAKOXF128F1477B81,208.87465,127.592,-12.217,2,1,1,0.0,0.0,0.361,0.58,0.0,0.131,193.62,0.41398331203709726,0.48210001892032256,0.6968168917909224,1986
TRAKOYE128F4229B67,94.27546,144.404,-14.759,9,1,4,0.0,0.0,0.05,0.435,1.0,1.134,86.877,0.0,0.35549113602485716,0.471894875514916,
TRAKPBI128F4283CF4,110.05342,78.281,-30.894,4,1,3,0.0,0.0,0.145,0.34,0.647,0.707,98.464,0.0,0.334782293472985,0.49007349958682267,
TRAKPET128F92FD69F,193.54077,120.563,-13.339,10,1,1,0.0,0.0,0.336,0.139,0.0,0.0,183.339,0.24000475233246882,0.4024958799867582,0.6335459987503766,
TRAKPHK128F92F0268,164.362,122.423,-18.524,7,1,4,0.0,0.0,0.766,0.613,1.0,0.0,157.698,,0.3621539914368024,0.556549465729314,
TRAKPHP128F42807B0,291.81342,161.697,-6.084,11,1,4,0.0,0.0,0.854,0.654,0.481,0.0,287.724,,0.5794419378857449,0.8992795990782162,2001
TRAKPJC128F4258613,241.37098,156.523,-5.199,2,1,4,0.0,0.0,0.424,0.43,0.0,0.194,234.707,0.6067635298719581,0.4559156292170878,0.7208092205760908,2005
TRAKPJU128F9300B55,273.60608,57.332,-8.011,10,0,1,0.0,0.0,0.51,0.479,0.0,0.0,266.257,0.5778887778428028,0.4773108810670025,0.8345385855902719,2003
TRAKPNA128F423B01D,423.60118,119.897,-23.03,9,1,1,0.0,0.0,0.982,0.709,0.751,0.223,397.868,0.26586104921065007,0.3171257187463192,0.44927896451380916,2006
TRAKPND128F42389EA,172.93016,97.649,-11.813,7,1,4,0.0,0.0,0.516,0.805,0.0,0.0,162.331,,0.5848368887194165,0.8145062235993344,
TRAKPSJ128F146BFC2,188.89098,77.41,-8.239,4,0,3,0.0,0.0,0.367,0.372,1.0,0.351,174.481,0.21508031850922793,0.0,0.43145863417931996,
TRAKPSR128F146A1DC,274.28526,125.978,-7.158,10,1,4,0.0,0.0,0.091,0.367,0.857,0.136,259.32,,0.5618305379392137,0.6948025197816848,1994
TRAKPSU12903CF473D,221.41342,102.967,-6.335,7,1,4,0.0,0.0,0.772,0.798,0.688,0.228,209.247,,0.4354638174497479,0.6990357550545981,
TRAKPUY128F4271101,193.09669,115.126,-8.596,8,1,3,0.0,0.0,0.795,0.768,0.97,0.0,186.834,,0.37123757358135073,0.42830026735594934,
TRAKQCY128F934416C,226.76853,118.311,-24.802,2,1,3,0.0,0.0,0.027,0.4,1.0,0.0,223.707,,0.2926482697838593,0.49555656510599083,2007
TRAKQEA128F1495E21,210.70322,119.956,-9.754,4,1,4,0.0,0.0,0.11,0.491,0.973,4.365,203.314,0.49271363957256076,0.5946278669439055,0.8319288249334241,
TRAKQFZ128F429D3C9,342.83057,107.542,-12.896,11,0,4,0.0,0.0,0.553,0.529,0.59,0.403,323.396,,0.6277651347772472,0.818494213987428,
TRAKQHM128F92FFDCA,171.04934,120.03,-8.368,6,0,4,0.0,0.0,0.381,0.421,0.779,0.183,167.828,0.37598430150044215,0.37567999960421194,0.47294318190836815,
TRAKQKT128F4259E25,266.89261,120.271,-8.198,4,0,4,0.0,0.0,0.463,0.509,0.888,0.195,259.164,0.5183103193207527,0.511526435078575,0.6848947229237031,2003
TRAKQLN128F932AC25,207.0722,121.029,-4.044,8,1,4,0.0,0.0,0.904,0.812,0.71,0.084,196.795,0.3016817567316363,0.4967678464663095,0.6626979631539963,
TRAKQNK128F933D92A,103.75791,114.61,-10.352,2,1,4,0.0,0.0,0.336,0.537,0.716,0.125,95.869,0.49783321457002905,0.41535371059537723,0.457533300221474,
TRAKQNN128F4272146,260.91057,153.04,-11.595,7,1,4,0.0,0.0,0.813,0.779,0.0,0.46,258.206,0.2350293816094551,0.4682468358847439,0.6833410359778677,
TRAKQPE128F429A7B3,198.76526,98.096,-5.767,2,1,1,0.0,0.0,0.642,0.674,0.579,0.195,190.723,0.24140323522643595,0.29382744516554465,0.4828052476468271,
TRAKQPX128F421FF2D,347.402,137.934,-16.297,1,1,4,0.0,0.0,0.311,0.213,0.0,4.714,339.377,,0.4040397337752738,0.6780088367788917,
TRAKQXJ128F147A028,187.03628,170.046,-4.183,1,1,4,0.0,0.0,0.387,0.444,0.794,2.554,179.008,0.8586304584012816,0.5549385224746309,0.909247283466974,2006
TRAKQZD12903CE8904,231.73179,160.084,-7.432,10,0,4,0.0,0.0,0.477,0.257,0.0,0.0,222.047,,0.0,0.4433279126899769,
TRAKRCM128F146B4DE,262.922,120.101,-12.142,4,0,5,0.0,0.0,0.481,0.409,0.704,0.242,246.428,0.0,0.386630836509906,0.5408813491958131,
TRAKREH128F42750C6,164.20526,134.804,-3.856,5,0,4,0.0,0.0,0.533,0.562,0.468,0.0,164.205,0.6459428371297138,0.5463837481981597,0.8327574313141051,2003
TRAKRGZ128F42255B1,291.13424,120.006,-8.853,7,1,4,0.0,0.0,0.06,0.429,1.0,0.096,273.781,0.22914410371660274,0.30571905984485964,0.5228881319295446,2005
TRAKRHU128F92E7AA6,244.74077,91.871,-10.05,0,1,4,0.0,0.0,0.509,0.829,0.131,0.201,236.954,0.26586104921065007,0.32395694826651694,0.4920200537870569,
TRAKROC128F9326B09,240.45669,94.146,-6.249,10,0,4,0.0,0.0,0.222,0.549,1.0,0.107,234.225,,0.4613458520163567,0.6495831072184148,2009
TRAKRQK12903CB3006,216.81587,196.13,-6.352,4,1,4,0.0,0.0,0.517,0.491,0.454,0.0,213.351,,0.4362205481837596,0.6519578769369507,2006
TRAKRQS128F4238518,264.56771,185.89,-11.522,4,0,4,0.0,0.0,0.757,0.659,0.0,0.0,251.989,0.0,0.39064123587831157,0.5225901845504569,2006
TRAKRQW128F427D6E3,256.83546,117.198,-6.024,1,1,4,0.0,0.0,0.0,0.205,0.795,0.0,244.912,0.4733465411087876,0.39780370725195013,0.6803328459470123,1999
TRAKRSX12903C9D466,262.21669,105.985,-8.089,7,0,4,0.0,0.0,0.398,0.353,0.866,0.132,252.029,0.0,0.0,0.4855204954111083,
TRAKRUY128F92FB943,276.50567,157.381,-32.339,6,0,1,0.0,0.0,0.161,0.347,0.0,0.391,255.594,0.4454545254934259,0.37693998444161575,0.5772760891324358,
TRAKRXM128F4250E33,135.49669,201.953,-11.575,0,1,1,0.0,0.0,0.756,0.56,0.0,0.0,130.444,,0.570106511951141,0.7788358274024846,1996
TRAKRXN128F42670BE,260.75383,121.147,-7.329,0,1,4,0.0,0.0,0.452,0.675,0.884,0.603,246.718,0.37598430150044215,0.4041576710256122,0.5419177370104618,
TRAKSBD128F4249E50,167.00036,138.425,-15.402,7,1,1,0.0,0.0,0.861,0.795,0.0,0.488,155.614,0.23221455417550246,0.39840619390070914,0.4032182892028774,
TRAKSBY128F931F7B1,100.30975,92.244,-24.516,5,1,4,0.0,0.0,0.458,0.347,0.319,0.398,92.619,,0.3766641058581093,0.549033905412002,
TRAKSDX12903CD9205,192.7571,84.926,-13.419,9,0,1,0.0,0.0,0.459,0.566,0.178,0.374,185.435,,0.32242110999388746,0.4275912605802422,
TRAKSHV12903CD611D,81.91955,207.409,-18.379,7,1,3,0.0,0.0,0.488,0.529,1.0,0.0,81.92,,0.0,0.35969351113356596,
TRAKSIS12903CA4FF3,232.07138,185.327,-9.832,8,1,4,0.0,0.0,0.312,0.436,0.27,0.194,228.2,,0.3342524740434901,0.4617414933052843,
TRAKSPS128F933B3D9,252.86485,241.892,-8.328,5,0,3,0.0,0.0,0.625,0.659,0.663,0.357,243.908,0.5359538016656614,0.3743656802449629,0.6212017484050729,2005
TRAKSRQ128F4269AE8,149.28934,112.144,-15.545,5,1,4,0.0,0.0,0.642,0.593,0.418,0.067,145.67,0.42530424172042486,0.28404740990087485,0.4323864772977878,
TRAKTFQ128F145698C,315.01016,74.162,-3.05,10,0,3,0.0,0.0,0.0,0.071,0.639,0.0,315.01,0.4137398358601097,0.6002824907473767,0.8627954137489581,
TRAKTJE128F93539EF,138.50077,130.019,-9.628,7,0,3,0.0,0.0,0.396,0.415,0.017,0.299,138.501,0.4574471670851005,0.4914688816374959,0.756063870842891,2004
TRAKTNE128EF3427CC,272.45669,97.035,-13.473,0,0,3,0.0,0.0,0.354,0.389,0.556,0.0,247.896,0.6083390068705503,0.584116573123994,0.8768298777499862,
TRAKTWZ128EF35E206,235.41506,116.195,-11.761,8,0,4,0.0,0.0,0.31,0.443,0.944,0.0,228.635,,0.5825753395977107,0.8038368259781824,1986
TRAKTXU12903CDB3C4,465.99791,133.0,-8.744,1,1,4,0.0,0.0,0.584,0.401,0.0,0.0,461.108,0.21204540548371908,0.22188324118704053,0.3930497152471255,
TRAKTZY128F148C55C,235.51955,97.544,-9.356,4,1,4,0.0,0.0,0.12,0.082,1.0,0.081,218.877,,0.3683367822461324,0.5779737529033651,1993
TRAKUJE128F42AE89C,177.89342,100.969,-7.098,10,0,4,0.0,0.0,0.161,0.332,1.0,0.171,161.176,0.624061571285285,0.830356766356765,0.8926886114037278,
TRAKUJS128F14668E5,154.85342,122.125,-3.865,2,1,4,0.0,0.0,0.023,0.476,0.0,0.38,141.375,0.7152801055797262,0.48801984168567314,0.8093237930019529,1996
TRAKUKL128F4295046,317.36118,163.922,-11.88,2,1,4,0.0,0.0,1.0,0.631,0.7,0.618,299.514,0.23962909777363708,0.36350651579267457,0.4961526363780512,1993
TRAKUNC128F147C549,206.75873,191.226,-10.294,2,1,4,0.0,0.0,0.723,0.668,0.958,2.101,198.124,0.3725300393660796,0.4667756219262354,0.6900801237874965,1986
TRAKURV12903CEE1C7,212.13995,109.974,-12.882,7,1,3,0.0,0.0,0.55,0.51,0.51,0.214,200.707,,0.3738629705580186,0.44889280503159623,2002
TRAKUUA128F425B3EE,114.99057,112.445,-9.831,5,1,3,0.0,0.0,0.546,0.289,1.0,4.957,109.209,0.0,0.312047300184986,0.4307870152665134,
TRAKUXU128F930C45B,244.24444,81.585,-12.652,4,0,3,0.0,0.0,0.56,0.256,0.514,0.0,231.59,0.0,0.0,0.18577496678330171,
TRAKVAA128F932B103,216.76363,142.004,-9.699,3,0,4,0.0,0.0,0.64,0.287,0.32,0.0,204.626,0.36727341580934564,0.3470069209304056,0.5818843588912933,
TRAKVAS128F92FC385,146.02404,122.358,-9.269,7,1,4,0.0,0.0,0.177,0.542,1.0,0.073,141.079,0.0,0.0,0.20176491815410058,
TRAKVCR12903CC764E,234.34404,124.992,-5.239,1,1,4,0.0,0.0,0.735,0.692,0.781,0.334,228.635,0.46048484498641545,0.3975695954429906,0.6645599786043399,2010
TRAKVFJ12903CD4045,46.47138,95.147,-10.951,1,0,1,0.0,0.0,0.494,0.201,0.0,0.322,40.745,0.39200877147130697,0.44040744391896935,0.7724713126740976,2006
TRAKVHK128F92DCC3C,213.52444,97.786,-4.85,2,1,4,0.0,0.0,0.647,0.595,0.0,0.199,197.782,0.48456252996792964,0.4003877565967999,0.5381377399132121,2008
TRAKVJB128F4279598,348.55138,138.046,-7.881,9,1,4,0.0,0.0,0.27,0.215,0.0,0.0,348.551,0.5225281303758282,0.4530008260919688,0.6301073216146793,2003
TRAKVJE128F426B9DA,293.8771,136.495,-5.019,10,0,4,0.0,0.0,0.0,0.225,0.536,2.218,280.805,,0.26265589071398826,0.26821000464815703,
TRAKVJQ12903CB141D,235.72853,145.26,-7.807,0,1,1,0.0,0.0,0.399,0.596,0.0,0.0,232.281,0.3871017370082594,0.3958356539933544,0.5441034694527811,
TRAKVLY128F426E6AD,138.762,122.939,-6.863,9,1,4,0.0,0.0,0.596,0.594,0.911,0.183,131.506,0.3943948561005826,0.39834951712239913,0.599536501544588,1963
TRAKVNJ128F932AF0F,233.37751,124.656,-14.751,10,1,4,0.0,0.0,0.227,0.498,0.906,3.042,226.575,0.0,0.40879000601137166,0.5460293650803792,
TRAKVQI12903CB7343,160.78322,108.248,-12.534,5,1,3,0.0,0.0,0.19,0.32,0.819,0.0,156.63,,0.41940814111863367,0.6933279789975069,1958
TRAKVSG128EF34E609,255.65995,85.949,-12.924,4,0,4,0.0,0.0,0.68,0.642,0.724,2.212,240.849,0.30416950343527516,0.3861516314132549,0.5574602197393447,2003
TRAKWAH128F9340C36,208.16934,140.029,-3.698,1,1,4,0.0,0.0,0.623,0.63,0.0,0.171,202.884,,0.3389928026035713,0.40885047478141634,
TRAKWFH128F4236026,279.43138,129.903,-11.554,7,1,4,0.0,0.0,0.575,0.648,0.956,9.056,267.738,,0.21690387011534618,0.39294639617323074,
TRAKWGL12903CB8529,218.5922,149.034,-7.257,2,1,5,0.0,0.0,0.27,0.381,0.343,2.403,213.653,,0.3956275143166047,0.5140642764185136,
TRAKWJG128F14AEE04,272.92689,105.069,-11.437,8,1,1,0.0,0.0,0.426,0.451,0.686,0.0,264.139,0.4348380902608562,0.40924463861600635,0.5300223101252747,2006
TRAKWKF128F92EE20C,246.49098,122.174,-15.145,2,1,4,0.0,0.0,0.534,0.672,0.817,0.0,236.153,0.41375242159798564,0.4251262082120833,0.6107132194691038,2006
TRAKWMU128F425E481,167.28771,116.099,-9.885,4,0,4,0.0,0.0,0.064,0.217,0.945,0.0,162.244,0.30416950343527516,0.34526923491125083,0.629399857237666,
TRAKWNL12903CC37B6,454.16444,132.972,-10.321,9,1,4,0.0,0.0,0.539,0.375,1.0,5.799,443.461,0.8399088879538184,0.5079658021593736,0.8302522617224859,2009
TRAKWNS128F92E3B4E,178.78159,106.964,-9.625,3,0,3,0.0,0.0,0.147,0.237,0.987,0.148,173.848,,0.19751110852708878,0.35204283826895044,
TRAKWOG128F425F89A,128.33914,137.119,-8.573,9,1,1,0.0,0.0,0.746,0.53,0.0,3.437,122.346,,0.45454192915129765,0.6129531542390639,1968
TRAKWTG128F42454E2,147.48689,120.697,-5.072,9,1,4,0.0,0.0,0.581,0.57,0.454,0.0,144.004,0.4432913119053975,0.5545643017205006,0.8433223390347955,2008
TRAKWUV128F42699BD,397.76608,145.464,-9.314,1,1,4,0.0,0.0,0.522,0.485,0.0,0.0,397.766,0.7775964783734547,0.45553772197617337,0.6954216446964558,1992
TRAKWXS128F930F798,211.90485,126.747,-16.794,8,0,1,0.0,0.0,0.245,0.278,0.0,0.357,196.661,0.3347065490692206,0.38407978443986024,0.5756467180169854,2002
TRAKWXV128F42889FB,200.33261,141.741,-4.522,2,1,4,0.0,0.0,0.495,0.472,0.992,0.345,187.699,0.37598430150044215,0.3631602022851569,0.6303468086968372,2003
TRAKWZL128F93346EE,232.98567,166.057,-4.297,4,0,4,0.0,0.0,0.546,0.554,0.683,0.345,219.086,0.42530424172042486,0.3145000371011769,0.5303909159006744,
TRAKWZS128F4284294,427.36281,115.277,-6.991,9,0,1,0.0,0.0,0.472,0.328,0.0,4.592,423.985,0.5589973270385168,0.6295148000131604,0.7670202104042977,2007
TRAKXBQ128F423EED6,218.14812,126.805,-4.984,11,0,5,0.0,0.0,0.136,0.301,1.0,0.473,211.981,0.6454425456753486,0.5312132868052581,0.8036192618435595,1999
TRAKXEO12903CC5BCE,207.85587,113.534,-5.534,10,0,4,0.0,0.0,0.696,0.618,0.751,0.0,207.856,0.46899778764525596,0.37425994009152513,0.6212135105125054,
TRAKXIR128F92CF85A,162.37669,69.222,-11.528,4,1,3,0.0,0.0,0.621,0.658,0.403,0.218,148.898,0.5859797661092777,0.48303529804623724,0.6797890235740016,2003
TRAKXJS12903CE0434,161.27955,139.913,-9.4,11,0,1,0.0,0.0,0.543,0.361,0.0,0.363,161.28,0.0,0.4121303265420695,0.5075509061827213,1978
TRAKXLI128F92ED809,320.02567,147.983,-10.849,0,1,4,0.0,0.0,0.706,0.62,0.056,0.247,291.236,,0.272385459553457,0.40616663491395866,2001
TRAKXLR128F9308F5A,172.90404,101.409,-7.971,0,1,4,0.0,0.0,0.546,0.519,0.851,0.223,167.277,,0.31762454603358753,0.5805177765557403,
TRAKXMS12903CB36F2,293.66812,85.141,-5.21,6,0,4,0.0,0.0,0.392,0.783,0.327,2.351,284.648,0.8252329946050212,0.6575838136764572,0.8118900811714377,2001
TRAKXNZ128F931DC2B,311.90159,110.002,-17.729,8,1,4,0.0,0.0,0.879,0.634,0.69,0.373,278.744,0.4574471670851005,0.5122267383177268,0.7864270833791762,2006
TRAKXOX128F92FEA34,191.29424,151.036,-4.985,7,1,4,0.0,0.0,0.349,0.423,0.363,0.0,191.294,0.0,0.5222778974185658,0.7291494406802604,
TRAKXPA12903CA8B1A,124.29016,158.955,-7.854,9,1,3,0.0,0.0,0.438,0.525,0.486,0.194,118.12,0.26695518627553855,0.4636738694438821,0.730265183221149,
TRAKXPE128F1462FF2,221.88363,118.096,-9.612,10,1,4,0.0,0.0,0.601,0.625,0.421,1.1,212.886,0.6068072928412985,0.46377172246336257,0.5660139535453025,
TRAKXUY128F4228046,115.12118,117.971,-26.589,11,0,1,0.0,0.0,0.287,0.458,0.034,0.792,105.709,,0.5172980180255892,0.7052876780775723,
TRAKXVA128F423A0EF,283.68934,119.029,-9.787,8,1,4,0.0,0.0,0.553,0.618,0.84,0.0,272.771,,0.30431073296378,0.504424856033359,2003
TRAKXYJ128F42525ED,179.09506,110.791,-5.439,4,0,5,0.0,0.0,0.0,0.081,0.361,0.0,179.095,0.6089329463779882,0.5043077259823238,0.7014417589824127,1992
TRAKYCT12903CBBE17,171.07546,113.198,-2.388,10,1,1,0.0,0.0,0.217,0.118,0.109,0.107,168.472,0.74842460448203,0.4208018495070056,0.6906262561196315,2010
TRAKYDL128F9349254,430.0273,125.983,-10.868,1,0,4,0.0,0.0,0.529,0.494,0.0,0.0,412.177,,0.29145020738388017,0.501801129725174,
TRAKYHF128F42944ED,285.98812,84.825,-12.853,4,0,4,0.0,0.0,0.222,0.264,0.874,3.199,272.893,,0.55021256191669,0.7516295972606322,1986
TRAKYHH12903CF08B0,314.30485,103.8,-5.74,8,1,3,0.0,0.0,0.405,0.568,1.0,0.23,310.66,0.0,0.3702735189662959,0.579309488079539,
TRAKYJR128F9349399,149.39383,214.424,-17.604,9,1,3,0.0,0.0,0.166,0.191,0.644,0.102,144.231,,0.3114806770807464,0.3848285073810925,
TRAKYKW12903CCBD27,217.52118,111.442,-11.743,2,1,4,0.0,0.0,0.601,0.709,0.444,2.653,205.125,,0.0,0.2919124412115088,
TRAKYLA12903CCEE10,218.27873,126.282,-9.462,9,0,4,0.0,0.0,0.636,0.749,0.48,2.734,206.948,,0.3725475702431149,0.434900974765691,
TRAKYMF12903CE85FB,151.92771,144.49,-14.36,7,0,4,0.0,0.0,0.363,0.421,0.169,0.286,146.332,0.0,0.3293946468058627,0.41535412597483684,
TRAKYNP128F427FB32,159.42485,190.631,-7.128,7,1,4,0.0,0.0,0.508,0.569,0.0,0.208,155.034,,0.5199530010138332,0.7704939626476507,1995
TRAKYON128F429470C,224.39138,122.503,-10.322,3,1,4,0.0,0.0,0.086,0.341,1.0,0.386,210.042,0.5135170285371385,0.3685067533998095,0.5735273126132847,1989
TRAKYRW128F425979E,198.81751,96.534,-8.482,7,1,1,0.0,0.0,0.72,0.757,0.0,0.349,188.151,0.6362872244273321,0.32097114885885525,0.4220193211005218,2000
TRAKYWY128F9310CF4,250.8273,122.428,-14.748,2,1,4,0.0,0.0,1.0,0.926,0.763,0.293,236.199,0.6070366907455167,0.683658060202375,0.8999349522317316,1993
TRAKYXS128F4248FE3,169.84771,179.51,-4.373,4,0,4,0.0,0.0,0.505,0.409,0.764,0.09,166.83,0.0,0.5423950934997648,0.7640033685495728,2008
TRAKYXV128F933494F,195.70893,81.65,-9.279,1,1,5,0.0,0.0,0.497,0.458,0.657,0.0,192.279,,0.04903438084848781,0.3345427836570606,
TRAKZBV128F9320081,145.76281,142.657,-19.61,2,0,4,0.0,0.0,0.246,0.411,0.774,2.966,139.343,,0.2989467843777619,0.40784999659664595,
TRAKZHN128F426C3D2,217.23383,148.358,-11.719,11,1,1,0.0,0.0,0.587,0.421,0.051,3.28,211.54,0.4432913119053975,0.6107314629039089,0.8725365986697359,
TRAKZIF128F4275BAF,143.5424,118.947,-6.351,6,0,1,0.0,0.0,0.312,0.274,0.0,0.0,139.813,0.4454545254934259,0.4166101072230988,0.7970248173490673,
TRAKZMB128F427B44F,217.73016,114.934,-5.791,2,1,4,0.0,0.0,0.697,0.691,0.838,0.241,205.793,0.0,0.5015970423227067,0.6918008497694178,
TRAKZRX128F931418B,233.58649,147.51,-17.08,9,0,1,0.0,0.0,0.692,0.522,0.0,0.398,217.391,0.0,0.29265645350931985,0.34255895406764664,
TRAKZXB128F4295D62,187.92444,89.881,-6.318,9,0,4,0.0,0.0,0.859,0.408,0.94,0.363,181.214,,0.35435439241371824,0.5726219435848797,
TRAKZYE128F92E910E,231.96689,160.24,-6.051,7,1,4,0.0,0.0,0.528,0.642,0.887,2.432,225.408,,0.44311687398574556,0.535492536483497,
TRAJAAV128F92DCF5F,156.21179,138.386,-9.392,0,1,1,0.0,0.0,0.22,0.252,0.0,0.0,150.1,,0.3847637879847192,0.44219614052355966,
TRAJABU128F4239037,244.32281,67.606,-5.587,6,1,5,0.0,0.0,0.508,0.522,0.877,0.258,236.193,0.4649239941807177,0.43771129121014735,0.6820678476930513,2005
TRAJADN128EF3453AE,146.07628,101.195,-15.913,9,0,3,0.0,0.0,0.535,0.458,0.582,0.235,139.349,,0.40508035332524994,0.5103679324691051,
TRAJAGW128EF3664E1,411.68934,156.066,-7.172,4,1,4,0.0,0.0,0.415,0.34,0.073,2.397,407.696,0.2707759989463275,0.3168532595153304,0.6122448168093569,2005
TRAJAHW128F429691D,404.45342,131.509,-10.899,2,0,4,0.0,0.0,0.273,0.444,0.712,0.0,391.755,0.21204540548371908,0.4379647331417924,0.6523678641880865,2004
TRAJAPH128F4271357,146.83383,152.628,-10.427,4,0,4,0.0,0.0,0.0,0.067,0.412,0.0,136.62,0.0,0.3507671052464713,0.4585325936100983,
TRAJARM128F426379B,169.22077,160.979,-12.114,7,1,4,0.0,0.0,0.066,0.403,0.733,0.398,166.801,0.39200877147130697,0.36278294075354944,0.47001240256629634,1993
